,location,total_sqft,bath,price,bhk
5603,Koramangala,1100.0,2.0,85.0,2
5604,Koramangala,1161.0,2.0,63.85,2
5605,Koramangala,1249.0,2.0,165.0,2
5606,Koramangala,1084.0,2.0,179.0,2
5607,Koramangala,1200.0,2.0,100.0,2
5610,Koramangala,1130.0,2.0,63.0,2
5611,Koramangala,2223.0,3.0,300.0,3
5612,Koramangala,1744.0,4.0,210.0,3
5613,Koramangala,1866.0,4.0,245.0,3
5615,Koramangala,1320.0,2.0,160.0,2
5616,Koramangala,1350.0,2.0,103.0,2
5619,Koramangala,1320.0,2.0,160.0,2
5620,Koramangala,1710.0,3.0,210.0,3
5621,Koramangala,1700.0,3.0,250.0,3
5622,Koramangala,1355.0,2.0,95.0,2
5623,Koramangala,1600.0,3.0,170.0,3
5624,Koramangala,1260.0,2.0,100.0,2
5626,Koramangala,1605.0,3.0,260.0,3
5628,Kothannur,1206.0,2.0,48.23,2
5629,Kothannur,1853.0,3.0,82.0,3
5631,Kothannur,1100.0,2.0,40.0,2
5632,Kothannur,1300.0,2.0,60.0,3
5633,Kothannur,1197.0,2.0,47.88,2
5634,Kothannur,740.0,2.0,34.0,2
5635,Kothannur,1197.0,2.0,47.8,2
5636,Kothannur,1070.0,2.0,42.79,2
5641,Kothannur,1070.0,2.0,38.6,2
5642,Kothannur,2000.0,4.0,95.0,4
5643,Kothannur,1350.0,2.0,42.0,2
5644,Kothannur,1485.0,2.0,59.4,3
5645,Kothannur,1215.0,2.0,48.6,3
5646,Kothannur,1085.0,2.0,34.2,2
5647,Kothannur,820.0,2.0,37.0,2
5648,Kothannur,1404.0,2.0,56.15,3
5650,Kothanur,1200.0,2.0,51.0,2
5651,Kothanur,2400.0,2.0,150.0,3
5652,Kothanur,1828.0,3.0,110.0,3
5653,Kothanur,1186.0,2.0,58.0,2
5655,Kothanur,1847.0,3.0,105.0,3
5658,Kothanur,9600.0,5.0,550.0,5
5659,Kothanur,1435.0,3.0,70.0,3
5660,Kothanur,1187.0,2.0,58.0,2
5661,Kothanur,1847.0,3.0,110.0,3
5662,Kothanur,1460.0,3.0,71.0,3
5663,Kothanur,1760.0,3.0,150.0,3
5664,Kothanur,4000.0,6.0,150.0,6
5665,Kothanur,1185.0,2.0,59.0,2
5666,Kothanur,1436.0,3.0,70.0,3
5667,Kothanur,1462.0,3.0,71.0,3
5668,Kothanur,1790.0,3.0,105.0,3
5670,Kothanur,1070.0,2.0,45.5,2
5672,Kothanur,1145.0,2.0,56.0,2
5673,Kothanur,3401.0,5.0,230.0,4
5674,Kothanur,1455.0,2.0,69.0,2
5675,Kothanur,627.0,1.0,30.0,1
5676,Kothanur,1302.0,2.0,68.5,2
5677,Kothanur,1760.0,3.0,111.0,3
5678,Kothanur,1185.0,2.0,58.0,2
5679,Kothanur,1500.0,1.0,75.0,1
5680,Kothanur,1075.0,2.0,53.0,2
5681,Kothanur,1790.0,3.0,97.0,3
5682,Kothanur,2700.0,4.0,175.0,4
5683,Kothanur,1786.0,2.0,106.0,3
5684,Kothanur,3400.0,5.0,265.0,4
5685,Kothanur,1787.0,3.0,107.0,3
5686,Kothanur,1141.0,2.0,54.0,2
5687,Kothanur,1760.0,3.0,110.0,3
5689,Kothanur,1160.0,2.0,57.0,2
5690,Kothanur,1095.0,2.0,55.0,2
5691,Kothanur,1142.0,2.0,56.0,2
5692,Kothanur,1074.0,2.0,54.0,2
5693,Kothanur,1285.0,2.0,60.0,2
5694,Kothanur,1075.0,2.0,53.0,2
5695,Kothanur,1140.0,2.0,56.0,2
5696,Kothanur,1400.0,2.0,70.0,2
5699,Kothanur,1140.0,2.0,56.0,2
5700,Kothanur,1787.0,3.0,120.0,3
5701,Kothanur,1185.0,2.0,59.0,2
5703,Kothanur,1790.0,3.0,105.0,3
5704,Kothanur,1130.0,2.0,55.0,2
5705,Kothanur,1600.0,5.0,130.0,4
5706,Kothanur,1094.0,2.0,54.0,2
5707,Kothanur,1170.0,3.0,80.0,3
5708,Kothanur,1400.0,2.0,65.0,2
5709,Kothanur,1195.0,2.0,59.0,2
5710,Kothanur,1790.0,3.0,120.0,3
5711,Kothanur,1454.0,3.0,71.5,3
5712,Kudlu,1152.0,2.0,53.5,2
5713,Kudlu,1027.0,2.0,43.0,2
5714,Kudlu,1092.0,2.0,44.0,2
5715,Kudlu,1027.0,2.0,43.0,2
5716,Kudlu,1092.0,2.0,44.0,2
5717,Kudlu,1143.0,2.0,55.0,2
5719,Kudlu,1293.0,2.0,85.0,3
5720,Kudlu,1024.0,2.0,44.0,2
5722,Kudlu,1600.0,3.0,79.0,3
5723,Kudlu,1027.0,2.0,42.0,2
5724,Kudlu,1076.0,2.0,50.0,2
5725,Kudlu,1293.0,2.0,80.0,3
5726,Kudlu,1030.0,2.0,75.0,2
5727,Kudlu,1027.0,2.0,44.0,2
5728,Kudlu,1700.0,3.0,125.0,3
5729,Kudlu,1084.0,2.0,53.0,2
5730,Kudlu,1300.0,2.0,56.0,2
5731,Kudlu,1027.0,2.0,44.0,2
5732,Kudlu,1245.0,2.0,60.0,3
5733,Kudlu,1027.0,2.0,44.0,2
5734,Kudlu,1110.0,2.0,46.0,2
5736,Kudlu,1027.0,2.0,44.0,2
5737,Kudlu,720.0,1.0,33.0,1
5738,Kudlu,1027.0,2.0,44.0,2
5739,Kudlu,1162.0,2.0,52.0,2
5740,Kudlu,1041.0,2.0,53.0,2
5741,Kudlu Gate,1535.0,3.0,83.0,3
5742,Kudlu Gate,1535.0,3.0,85.0,3
5744,Kudlu Gate,1535.0,3.0,86.0,3
5745,Kudlu Gate,1564.0,2.0,92.0,3
5747,Kudlu Gate,1238.0,2.0,55.0,2
5748,Kudlu Gate,1707.0,2.0,99.745,3
5749,Kudlu Gate,1335.0,3.0,89.0,3
5750,Kudlu Gate,703.0,1.0,52.0,1
5751,Kudlu Gate,1535.0,3.0,86.0,3
5752,Kudlu Gate,1532.0,3.0,83.0,3
5753,Kudlu Gate,1113.0,2.0,50.0,2
5755,Kudlu Gate,1185.0,2.0,50.0,2
5759,Kudlu Gate,1215.0,2.0,45.0,2
5760,Kudlu Gate,812.0,2.0,38.25,2
5761,Kudlu Gate,1547.0,2.0,103.0,2
5762,Kudlu Gate,1336.0,2.0,86.0,2
5763,Kudlu Gate,1919.0,3.0,121.0,3
5764,Kudlu Gate,1464.0,3.0,56.0,2
5765,Kudlu Gate,1535.0,3.0,85.0,3
5766,Kudlu Gate,1850.0,3.0,120.0,3
5767,Kudlu Gate,940.0,2.0,69.57,2
5768,Kudlu Gate,1215.0,2.0,44.96,2
5769,Kudlu Gate,1164.0,2.0,75.0,2
5771,Kudlu Gate,1183.0,2.0,79.54,2
5772,Kudlu Gate,1850.0,3.0,110.0,3
5774,Kudlu Gate,1183.0,2.0,79.54,2
5775,Kudlu Gate,1200.0,2.0,44.4,2
5777,Kudlu Gate,1310.0,2.0,53.0,2
5778,Kumaraswami Layout,2000.0,4.0,139.0,4
5779,Kumaraswami Layout,1000.0,2.0,48.5,2
5780,Kumaraswami Layout,1000.0,2.0,58.0,2
5781,Kumaraswami Layout,1000.0,2.0,36.0,2
5782,Kumaraswami Layout,2400.0,7.0,125.0,7
5783,Kumaraswami Layout,2600.0,4.0,325.0,4
5784,Kumaraswami Layout,800.0,1.0,90.0,2
5787,Kumaraswami Layout,850.0,1.0,78.0,1
5788,Kumaraswami Layout,2600.0,4.0,300.0,4
5789,Kumaraswami Layout,3200.0,7.0,150.0,7
5791,Kumaraswami Layout,2450.0,3.0,110.0,4
5792,Kumaraswami Layout,600.0,2.0,72.0,2
5793,Kumaraswami Layout,3100.0,7.0,145.0,7
5794,Kumaraswami Layout,1200.0,2.0,29.0,2
5796,Kumaraswami Layout,1081.0,2.0,60.0,2
5797,Kundalahalli,1724.0,3.0,125.0,3
5798,Kundalahalli,1030.0,2.0,49.0,2
5799,Kundalahalli,735.0,2.0,57.99,2
5800,Kundalahalli,1047.0,2.0,82.0,2
5801,Kundalahalli,1397.0,3.0,105.0,3
5802,Kundalahalli,1291.0,2.0,49.0,2
5803,Kundalahalli,1724.0,3.0,127.0,3
5804,Kundalahalli,1010.0,2.0,49.27,2
5805,Kundalahalli,1397.0,3.0,110.0,3
5806,Kundalahalli,1397.0,3.0,104.0,3
5807,Kundalahalli,1397.0,3.0,108.0,3
5808,Kundalahalli,1920.0,3.0,150.0,3
5809,Kundalahalli,1397.0,3.0,105.0,3
5811,Kundalahalli,1724.0,3.0,124.0,3
5812,Kundalahalli,1047.0,2.0,84.0,2
5813,Kundalahalli,1047.0,2.0,83.0,2
5814,Kundalahalli,7000.0,4.0,550.0,4
5816,Kundalahalli,1120.0,2.0,53.76,2
5817,Kundalahalli,1047.0,2.0,82.62,2
5818,Kundalahalli,1047.0,2.0,91.0,2
5819,Kundalahalli,1724.0,3.0,146.0,3
5820,Kundalahalli,2500.0,5.0,350.0,4
5821,Kundalahalli,1600.0,3.0,170.0,3
5823,Kundalahalli,1724.0,3.0,125.0,3
5824,Kundalahalli,1010.0,2.0,48.27,2
5825,Kundalahalli,1047.0,2.0,89.0,2
5826,Kundalahalli,2500.0,5.0,245.0,4
5827,Kundalahalli,1397.0,3.0,105.0,3
5829,Kundalahalli,1047.0,2.0,72.0,2
5830,Kundalahalli,1260.0,2.0,58.0,2
5832,Kundalahalli,1065.0,2.0,70.0,2
5833,Kundalahalli,1724.0,3.0,146.0,3
5835,Kundalahalli,1047.0,2.0,91.0,2
5836,Kundalahalli,1724.0,3.0,128.0,3
5837,Kundalahalli,1315.0,2.0,74.0,2
5838,Kundalahalli,2100.0,3.0,150.0,3
5839,Kundalahalli,1724.0,3.0,125.0,3
5840,Kundalahalli,1724.0,3.0,140.0,3
5841,Kundalahalli,1175.0,2.0,65.0,2
5843,LB Shastri Nagar,1043.0,2.0,55.0,2
5844,LB Shastri Nagar,1184.0,2.0,69.0,2
5845,LB Shastri Nagar,665.0,1.0,32.0,1
5846,LB Shastri Nagar,1250.0,2.0,48.5,2
5847,LB Shastri Nagar,1400.0,2.0,80.0,3
5848,LB Shastri Nagar,1184.0,2.0,62.0,2
5849,LB Shastri Nagar,2400.0,8.0,250.0,8
5850,LB Shastri Nagar,1200.0,2.0,47.0,2
5851,LB Shastri Nagar,1200.0,2.0,75.0,2
5852,LB Shastri Nagar,1000.0,2.0,49.5,2
5853,Laggere,1200.0,1.0,48.0,1
5854,Laggere,1200.0,2.0,150.0,3
5855,Laggere,2800.0,5.0,125.0,5
5856,Laggere,1200.0,3.0,130.0,3
5857,Laggere,1260.0,4.0,150.0,4
5858,Laggere,1200.0,1.0,125.0,1
5859,Laggere,1200.0,2.0,75.0,2
5860,Laggere,1500.0,1.0,60.0,1
5861,Laggere,620.0,2.0,48.0,1
5862,Laggere,1800.0,5.0,70.0,5
5863,Lakshminarayana Pura,1185.0,2.0,75.0,2
5864,Lakshminarayana Pura,1600.0,2.0,108.0,3
5865,Lakshminarayana Pura,1680.0,3.0,150.0,3
5866,Lakshminarayana Pura,1180.0,2.0,75.0,2
5867,Lakshminarayana Pura,1172.0,2.0,82.0,2
5868,Lakshminarayana Pura,1750.0,3.0,150.0,3
5869,Lakshminarayana Pura,1179.0,2.0,75.0,2
5870,Lakshminarayana Pura,1149.0,2.0,75.0,2
5871,Lakshminarayana Pura,1336.0,2.0,100.0,2
5872,Lakshminarayana Pura,1175.0,2.0,75.0,2
5873,Lakshminarayana Pura,1190.0,2.0,75.0,2
5874,Lakshminarayana Pura,1200.0,2.0,75.0,2
5875,Lakshminarayana Pura,1200.0,2.0,75.0,2
5876,Lakshminarayana Pura,1656.0,3.0,150.0,3
5877,Lakshminarayana Pura,1165.0,2.0,75.0,2
5878,Lakshminarayana Pura,1145.0,2.0,75.0,2
5879,Lakshminarayana Pura,1695.0,3.0,150.0,3
5880,Lakshminarayana Pura,1300.0,2.0,70.0,2
5881,Lakshminarayana Pura,1569.0,3.0,150.0,3
5882,Lakshminarayana Pura,1649.0,3.0,150.0,3
5883,Lakshminarayana Pura,1395.0,2.0,75.0,2
5884,Lakshminarayana Pura,1500.0,3.0,104.0,3
5885,Lakshminarayana Pura,1700.0,3.0,150.0,3
5886,Lakshminarayana Pura,1210.0,2.0,75.0,2
5888,Lakshminarayana Pura,1169.0,2.0,75.0,2
5889,Lakshminarayana Pura,1200.0,2.0,75.0,2
5890,Lakshminarayana Pura,1172.0,2.0,75.0,2
5891,Lakshminarayana Pura,1172.0,2.0,75.0,2
5892,Lakshminarayana Pura,1720.0,3.0,150.0,3
5893,Lakshminarayana Pura,1180.0,2.0,75.0,2
5894,Lakshminarayana Pura,1200.0,2.0,83.0,2
5895,Lakshminarayana Pura,1200.0,2.0,80.0,2
5896,Lakshminarayana Pura,1615.0,3.0,150.0,3
5897,Lakshminarayana Pura,1195.0,2.0,75.0,2
5898,Lakshminarayana Pura,1200.0,2.0,80.0,2
5899,Lingadheeranahalli,1521.0,3.0,95.0,3
5900,Lingadheeranahalli,1511.0,3.0,95.0,3
5901,Lingadheeranahalli,1683.0,3.0,109.0,3
5902,Lingadheeranahalli,1519.0,3.0,93.0,3
5903,Lingadheeranahalli,1521.0,3.0,94.99,3
5904,Lingadheeranahalli,1687.0,3.0,127.0,3
5905,Lingadheeranahalli,1893.0,3.0,140.0,3
5906,Lingadheeranahalli,1530.0,2.0,90.0,3
5907,Lingadheeranahalli,1682.0,3.0,120.0,3
5908,Lingadheeranahalli,1521.0,3.0,94.71,3
5909,Lingadheeranahalli,1893.0,3.0,130.0,3
5910,Lingadheeranahalli,1705.0,3.0,110.0,3
5911,Lingadheeranahalli,2245.0,4.0,154.0,4
5912,Lingadheeranahalli,1682.0,3.0,113.0,3
5913,Lingadheeranahalli,1682.0,3.0,114.0,3
5914,Lingadheeranahalli,1506.0,3.0,95.0,3
5915,Lingadheeranahalli,1683.0,3.0,140.0,3
5916,Lingadheeranahalli,1683.0,3.0,110.0,3
5917,Lingadheeranahalli,1684.0,3.0,120.0,3
5918,Lingadheeranahalli,2236.0,4.0,153.0,4
5919,Lingadheeranahalli,1894.0,4.0,114.0,3
5920,Lingadheeranahalli,2240.0,4.0,160.0,4
5921,Lingadheeranahalli,1768.0,3.0,81.31,3
5922,Magadi Road,3600.0,6.0,141.0,6
5923,Magadi Road,1116.0,2.0,50.0,2
5925,Magadi Road,884.0,2.0,41.1,2
5926,Magadi Road,1005.0,2.0,55.78,2
5927,Magadi Road,1000.0,2.0,46.5,2
5928,Magadi Road,1500.0,2.0,93.0,4
5929,Magadi Road,1350.0,1.0,100.0,2
5931,Magadi Road,1345.0,2.0,55.0,2
5932,Magadi Road,440.0,1.0,35.0,1
5933,Magadi Road,600.0,1.0,22.0,2
5935,Magadi Road,5000.0,6.0,360.0,5
5936,Magadi Road,1116.0,2.0,51.89,2
5937,Magadi Road,1052.0,2.0,60.0,3
5938,Magadi Road,1200.0,3.0,98.0,3
5939,Magadi Road,750.0,2.0,27.0,2
5940,Magadi Road,940.0,2.0,50.0,2
5941,Magadi Road,1318.0,2.0,68.0,3
5943,Magadi Road,884.0,2.0,48.0,2
5944,Mahadevpura,1451.0,2.0,90.0,2
5945,Mahadevpura,1225.0,2.0,48.0,2
5947,Mahadevpura,1150.0,2.0,52.0,2
5948,Mahadevpura,1250.0,2.0,52.0,2
5949,Mahadevpura,1192.0,2.0,75.0,2
5950,Mahadevpura,1260.0,2.0,57.6,2
5951,Mahadevpura,3555.0,4.0,230.0,4
5952,Mahadevpura,730.0,1.0,35.0,1
5953,Mahadevpura,3295.0,4.0,260.0,5
5954,Mahadevpura,1058.0,2.0,85.0,2
5955,Mahadevpura,1475.0,2.0,55.0,2
5957,Mahadevpura,1146.0,2.0,53.8,2
5958,Mahadevpura,1532.0,2.0,62.0,2
5960,Mahadevpura,1136.0,2.0,64.5,2
5962,Mahadevpura,1438.0,2.0,89.0,2
5963,Mahadevpura,1137.0,2.0,53.4,2
5964,Mahadevpura,1601.0,3.0,95.0,3
5965,Mahadevpura,1450.0,3.0,75.0,3
5966,Mahadevpura,1152.0,2.0,54.0,2
5967,Mahadevpura,1212.0,2.0,56.9,2
5969,Mahadevpura,1505.0,3.0,78.0,3
5971,Mahadevpura,1236.0,2.0,58.0,2
5972,Mahadevpura,1236.0,2.0,58.0,2
5973,Mahadevpura,1120.0,2.0,53.0,2
5974,Mahadevpura,1050.0,2.0,42.0,2
5975,Mahalakshmi Layout,3750.0,4.0,760.0,4
5976,Mahalakshmi Layout,1575.0,5.0,158.0,4
5977,Mahalakshmi Layout,1105.0,2.0,80.0,2
5978,Mahalakshmi Layout,4320.0,7.0,821.0,9
5979,Mahalakshmi Layout,1200.0,3.0,160.0,4
5980,Mahalakshmi Layout,4482.0,6.0,852.0,8
5981,Mahalakshmi Layout,1080.0,2.0,67.0,2
5982,Mahalakshmi Layout,1200.0,2.0,110.0,3
5983,Mahalakshmi Layout,1876.0,3.0,150.0,3
5984,Mallasandra,1665.0,3.0,95.0,3
5985,Mallasandra,1665.0,3.0,86.58,3
5986,Mallasandra,1340.0,2.0,61.0,2
5987,Mallasandra,1325.0,2.0,70.0,2
5988,Mallasandra,1665.0,3.0,86.91,3
5989,Mallasandra,1325.0,2.0,70.0,2
5990,Mallasandra,905.0,2.0,40.0,2
5991,Mallasandra,1325.0,2.0,65.0,2
5992,Mallasandra,1810.0,3.0,57.0,4
5993,Mallasandra,1325.0,2.0,73.0,2
5994,Mallasandra,1565.0,2.0,69.0,2
5995,Mallasandra,905.0,2.0,35.0,2
5997,Mallasandra,1100.0,2.0,76.3,3
5998,Malleshpalya,1140.0,2.0,46.5,2
5999,Malleshpalya,1225.0,2.0,46.86,2
6001,Malleshpalya,1052.0,2.0,50.0,2
6002,Malleshpalya,1405.0,2.0,77.0,3
6003,Malleshpalya,1065.0,2.0,50.0,2
6004,Malleshpalya,1210.0,2.0,55.0,2
6006,Malleshpalya,1060.0,2.0,40.0,2
6007,Malleshpalya,2592.0,4.0,250.0,4
6008,Malleshpalya,1430.0,2.0,69.5,3
6009,Malleshpalya,1421.0,2.0,90.0,2
6010,Malleshpalya,1245.0,2.0,55.0,2
6011,Malleshpalya,1200.0,2.0,46.0,2
6012,Malleshpalya,1225.0,2.0,52.0,2
6013,Malleshwaram,1100.0,2.0,75.0,2
6014,Malleshwaram,705.0,1.0,67.0,1
6015,Malleshwaram,12000.0,7.0,2200.0,7
6017,Malleshwaram,2006.0,3.0,297.0,3
6018,Malleshwaram,686.0,1.0,62.5,1
6019,Malleshwaram,2475.0,4.0,332.0,3
6020,Malleshwaram,2610.0,3.0,399.0,3
6021,Malleshwaram,2475.0,4.0,320.0,3
6022,Malleshwaram,900.0,2.0,95.0,2
6023,Malleshwaram,1420.0,2.0,158.0,2
6024,Malleshwaram,2000.0,3.0,250.0,3
6025,Malleshwaram,1124.0,3.0,80.0,2
6026,Malleshwaram,2215.0,3.0,275.0,3
6027,Malleshwaram,1600.0,3.0,160.0,3
6028,Malleshwaram,2475.0,4.0,300.0,3
6029,Malleshwaram,2345.0,2.0,293.0,3
6031,Malleshwaram,7500.0,7.0,1700.0,5
6032,Malleshwaram,2215.0,4.0,310.0,3
6033,Malleshwaram,2425.0,7.0,140.0,7
6034,Malleshwaram,480.0,1.0,60.0,1
6035,Malleshwaram,1290.0,2.0,120.0,2
6036,Malleshwaram,2475.0,4.0,326.0,3
6038,Malleshwaram,2476.0,3.0,337.0,3
6039,Malleshwaram,900.0,2.0,90.0,2
6041,Malleshwaram,2050.0,4.0,270.0,3
6042,Malleshwaram,6500.0,4.0,1400.0,4
6043,Malleshwaram,900.0,2.0,72.0,2
6044,Malleshwaram,620.0,1.0,86.8,1
6045,Malleshwaram,600.0,1.0,68.0,2
6046,Malleshwaram,2475.0,4.0,337.0,3
6047,Malleshwaram,2215.0,3.0,275.0,3
6048,Malleshwaram,2215.0,3.0,330.0,3
6050,Malleshwaram,1020.0,2.0,80.0,2
6051,Malleshwaram,600.0,1.0,90.0,2
6052,Malleshwaram,2200.0,3.0,275.0,3
6053,Malleshwaram,2475.0,4.0,326.0,3
6054,Malleshwaram,1500.0,2.0,140.0,2
6055,Malleshwaram,2475.0,4.0,340.0,3
6056,Malleshwaram,1400.0,2.0,190.0,2
6057,Malleshwaram,2475.0,4.0,300.0,3
6058,Malleshwaram,2400.0,3.0,380.0,3
6059,Malleshwaram,580.0,1.0,45.0,1
6060,Malleshwaram,1410.0,2.0,125.0,2
6063,Marathahalli,1220.0,2.0,57.0,2
6064,Marathahalli,1200.0,2.0,52.0,2
6065,Marathahalli,1200.0,2.0,60.0,2
6066,Marathahalli,1200.0,2.0,128.0,2
6067,Marathahalli,1933.0,3.0,140.0,3
6068,Marathahalli,950.0,2.0,46.96,2
6069,Marathahalli,1780.0,4.0,175.0,4
6070,Marathahalli,1230.0,2.0,80.0,2
6072,Marathahalli,1019.0,2.0,49.85,2
6073,Marathahalli,1215.0,2.0,67.0,2
6074,Marathahalli,2181.0,3.0,152.0,4
6076,Marathahalli,1170.0,2.0,53.0,2
6077,Marathahalli,1019.0,2.0,49.86,2
6078,Marathahalli,1325.0,2.0,71.55,2
6079,Marathahalli,1220.0,2.0,56.5,2
6081,Marathahalli,1937.0,3.0,160.0,3
6082,Marathahalli,1152.0,2.0,56.0,2
6083,Marathahalli,1610.0,3.0,90.0,3
6084,Marathahalli,1146.0,2.0,70.0,2
6086,Marathahalli,1469.0,3.0,89.0,3
6092,Marathahalli,2519.0,5.0,185.0,4
6094,Marathahalli,957.0,2.0,46.9,2
6095,Marathahalli,1583.0,3.0,105.0,3
6096,Marathahalli,2524.0,5.0,190.0,4
6100,Marathahalli,1071.0,2.0,52.25,2
6101,Marathahalli,1215.0,2.0,58.86,2
6102,Marathahalli,1102.0,2.0,53.67,2
6103,Marathahalli,1900.0,3.0,123.0,3
6104,Marathahalli,1045.0,2.0,60.0,2
6106,Marathahalli,1215.0,2.0,58.86,2
6107,Marathahalli,1365.0,2.0,73.0,2
6112,Marathahalli,1208.0,2.0,70.0,2
6113,Marathahalli,1730.0,3.0,139.0,3
6114,Marathahalli,1325.0,1.0,92.0,2
6115,Marathahalli,1525.0,3.0,90.0,3
6116,Marathahalli,1937.0,3.0,140.0,3
6118,Marathahalli,1350.0,2.0,86.0,2
6119,Marathahalli,957.0,2.0,47.0,2
6121,Marathahalli,1230.0,2.0,57.0,2
6122,Marathahalli,1200.0,2.0,58.0,2
6124,Marathahalli,607.0,1.0,35.0,1
6125,Marathahalli,1583.0,3.0,109.0,3
6126,Marathahalli,2500.0,3.0,200.0,5
6127,Marathahalli,1075.0,2.0,52.43,2
6128,Marathahalli,1360.0,2.0,103.0,2
6129,Marathahalli,1220.0,2.0,58.5,2
6130,Marathahalli,950.0,2.0,45.68,2
6131,Marathahalli,615.0,1.0,44.0,1
6132,Marathahalli,1595.0,3.0,90.0,3
6133,Marathahalli,1350.0,2.0,89.0,2
6134,Marathahalli,1020.0,2.0,57.0,2
6136,Marathahalli,1600.0,3.0,88.0,2
6137,Marathahalli,780.0,1.0,55.0,1
6138,Marathahalli,1710.0,3.0,100.0,3
6140,Marathahalli,1358.0,2.0,81.0,2
6141,Marathahalli,1290.0,2.0,52.0,2
6142,Marathahalli,1205.0,2.0,75.0,2
6143,Marathahalli,1730.0,3.0,110.0,3
6144,Marathahalli,1583.0,3.0,115.0,3
6146,Marathahalli,1200.0,2.0,67.0,2
6147,Marathahalli,1095.0,2.0,60.0,2
6148,Marathahalli,1060.0,2.0,48.0,2
6149,Marathahalli,1050.0,2.0,65.0,2
6150,Marathahalli,1102.0,2.0,53.67,2
6151,Marathahalli,1026.0,2.0,49.95,2
6154,Marathahalli,1220.0,2.0,59.0,2
6155,Marathahalli,881.0,2.0,48.06,2
6157,Marathahalli,1710.0,3.0,100.0,3
6158,Marathahalli,1152.0,2.0,90.0,2
6159,Marathahalli,1680.0,3.0,105.0,3
6160,Marathahalli,1910.0,3.0,119.0,3
6162,Marathahalli,1602.0,2.0,104.0,2
6163,Marathahalli,700.0,1.0,38.0,1
6164,Marathahalli,1469.0,3.0,89.0,3
6166,Marathahalli,3090.0,4.0,325.0,4
6167,Marathahalli,1690.0,3.0,116.0,3
6168,Marathahalli,1065.0,2.0,55.0,2
6169,Marathahalli,1693.0,3.0,125.0,3
6170,Marathahalli,1693.0,3.0,125.0,3
6171,Marathahalli,1196.0,2.0,57.9,2
6173,Marathahalli,2122.0,3.0,125.0,3
6174,Marathahalli,1730.0,3.0,115.0,3
6175,Marathahalli,1200.0,1.0,103.0,2
6177,Marathahalli,1314.0,2.0,55.0,2
6179,Marathahalli,1125.0,2.0,55.0,2
6180,Marathahalli,1950.0,3.0,115.0,3
6181,Marathahalli,1250.0,2.0,68.0,2
6182,Marathahalli,1125.0,2.0,56.8,2
6183,Marathahalli,1350.0,2.0,90.0,2
6184,Marathahalli,1200.0,2.0,53.0,2
6185,Marathahalli,1248.0,2.0,130.0,2
6186,Marathahalli,2500.0,5.0,175.0,4
6187,Marathahalli,957.0,2.0,47.0,2
6190,Marathahalli,1350.0,2.0,60.0,2
6191,Marathahalli,3400.0,4.0,235.0,4
6192,Marathahalli,1350.0,2.0,99.0,2
6194,Marathahalli,1720.0,3.0,175.0,3
6195,Marathahalli,1285.0,2.0,55.0,2
6196,Marathahalli,2500.0,5.0,181.0,4
6199,Marathahalli,1125.0,2.0,54.8,2
6200,Marathahalli,1700.0,3.0,126.0,3
6202,Marathahalli,1270.0,2.0,73.0,2
6204,Marathahalli,950.0,2.0,46.7,2
6206,Marathahalli,1019.0,2.0,49.86,2
6207,Marathahalli,1144.0,2.0,65.0,2
6208,Marathahalli,1240.0,2.0,55.0,2
6209,Marathahalli,1100.0,2.0,75.0,1
6210,Marathahalli,1710.0,3.0,135.0,3
6211,Marathahalli,1156.0,2.0,52.0,2
6212,Marathahalli,2524.0,5.0,180.0,4
6213,Marathahalli,3090.0,4.0,350.0,4
6214,Marathahalli,1135.0,2.0,60.0,2
6215,Marathahalli,1839.0,3.0,130.0,3
6216,Marathahalli,1170.0,2.0,85.0,2
6217,Marathahalli,1102.0,2.0,53.67,2
6219,Marathahalli,1449.0,3.0,110.0,3
6220,Marathahalli,1360.0,2.0,101.0,2
6221,Marathahalli,1026.0,2.0,50.18,2
6224,Marathahalli,1270.0,2.0,80.0,2
6225,Marathahalli,1100.0,2.0,50.0,2
6226,Marathahalli,1196.0,2.0,57.95,2
6228,Marathahalli,1485.0,2.0,90.0,3
6229,Marathahalli,1146.0,2.0,69.0,2
6230,Margondanahalli,2400.0,2.0,82.0,2
6231,Margondanahalli,1090.0,2.0,58.0,2
6232,Margondanahalli,1200.0,2.0,58.5,2
6233,Margondanahalli,1200.0,2.0,67.0,2
6235,Margondanahalli,1200.0,1.0,53.0,2
6236,Margondanahalli,1000.0,2.0,57.0,2
6238,Margondanahalli,1360.0,2.0,45.0,4
6239,Margondanahalli,600.0,2.0,35.0,2
6240,Margondanahalli,1200.0,2.0,69.0,2
6241,Margondanahalli,900.0,2.0,49.0,2
6242,Margondanahalli,1140.0,2.0,60.0,2
6243,Margondanahalli,900.0,2.0,55.0,2
6244,Margondanahalli,900.0,2.0,65.0,2
6245,Margondanahalli,1100.0,2.0,55.0,2
6246,Margondanahalli,900.0,2.0,55.0,2
6247,Margondanahalli,1152.0,1.0,66.0,2
6249,Margondanahalli,1200.0,2.0,65.0,2
6250,Margondanahalli,1050.0,2.0,58.0,2
6251,Margondanahalli,1160.0,2.0,65.0,2
6252,Margondanahalli,1334.0,2.0,67.76,2
6253,Marsur,1000.0,4.0,66.0,3
6254,Marsur,1800.0,4.0,145.0,4
6255,Marsur,1200.0,3.0,90.0,3
6256,Marsur,1200.0,3.0,120.0,3
6257,Marsur,1200.0,3.0,150.0,3
